GISJOIN,FIPS,STATE,STATEFP,COUNTY,COUNTY_CLEAN,COUNTYFP,YEAR,POPULATION,DATA_SPARSE,AC_ERA,POP_1950,POP_CHANGE_FROM_1950,PCT_CHANGE_FROM_1950
G4701590,47.0159.0,Tennessee,47.0,Smith County,Smith,159.0,1980,14935,False,AC Era,14098.0,837.0,5.94
G4701610,47.0161.0,Tennessee,47.0,Stewart County,Stewart,161.0,1980,8665,False,AC Era,9175.0,-510.0,-5.56
G4701630,47.0163.0,Tennessee,47.0,Sullivan County,Sullivan,163.0,1980,143968,False,AC Era,95063.0,48905.0,51.44
G4701650,47.0165.0,Tennessee,47.0,Sumner County,Sumner,165.0,1980,85790,False,AC Era,33533.0,52257.0,155.84
G4701670,47.0167.0,Tennessee,47.0,Tipton County,Tipton,167.0,1980,32930,False,AC Era,29782.0,3148.0,10.57
G4701690,47.0169.0,Tennessee,47.0,Trousdale County,Trousdale,169.0,1980,6137,False,AC Era,5520.0,617.0,11.18
G4701710,47.0171.0,Tennessee,47.0,Unicoi County,Unicoi,171.0,1980,16362,False,AC Era,15886.0,476.0,3.0
G4701730,47.0173.0,Tennessee,47.0,Union County,Union,173.0,1980,11707,False,AC Era,8670.0,3037.0,35.03
G4701750,47.0175.0,Tennessee,47.0,Van Buren County,Van Buren,175.0,1980,4728,False,AC Era,3985.0,743.0,18.64
G4701770,47.0177.0,Tennessee,47.0,Warren County,Warren,177.0,1980,32653,False,AC Era,22271.0,10382.0,46.62
G4701790,47.0179.0,Tennessee,47.0,Washington County,Washington,179.0,1980,88755,False,AC Era,59971.0,28784.0,48.0
G4701810,47.0181.0,Tennessee,47.0,Wayne County,Wayne,181.0,1980,13946,False,AC Era,13864.0,82.0,0.59
G4701830,47.0183.0,Tennessee,47.0,Weakley County,Weakley,183.0,1980,32896,False,AC Era,27962.0,4934.0,17.65
G4701850,47.0185.0,Tennessee,47.0,White County,White,185.0,1980,19567,False,AC Era,16204.0,3363.0,20.75
G4701870,47.0187.0,Tennessee,47.0,Williamson County,Williamson,187.0,1980,58108,False,AC Era,24307.0,33801.0,139.06
G4701890,47.0189.0,Tennessee,47.0,Wilson County,Wilson,189.0,1980,56064,False,AC Era,26318.0,29746.0,113.03
G0100010,1.01.0,Alabama,1.0,Autauga County,Autauga,1.0,1990,34222,False,AC Era,18186.0,16036.0,88.18
G0100030,1.03.0,Alabama,1.0,Baldwin County,Baldwin,3.0,1990,98280,False,AC Era,40997.0,57283.0,139.72
G0100050,1.05.0,Alabama,1.0,Barbour County,Barbour,5.0,1990,25417,False,AC Era,28892.0,-3475.0,-12.03
G0100070,1.07.0,Alabama,1.0,Bibb County,Bibb,7.0,1990,16576,False,AC Era,17987.0,-1411.0,-7.84
G0100090,1.09.0,Alabama,1.0,Blount County,Blount,9.0,1990,39248,False,AC Era,28975.0,10273.0,35.45
G0100110,1.011.0,Alabama,1.0,Bullock County,Bullock,11.0,1990,11042,False,AC Era,16054.0,-5012.0,-31.22
G0100130,1.013.0,Alabama,1.0,Butler County,Butler,13.0,1990,21892,False,AC Era,29228.0,-7336.0,-25.1
G0100150,1.015.0,Alabama,1.0,Calhoun County,Calhoun,15.0,1990,116034,False,AC Era,79539.0,36495.0,45.88
G0100170,1.017.0,Alabama,1.0,Chambers County,Chambers,17.0,1990,36876,False,AC Era,39528.0,-2652.0,-6.71
G0100190,1.019.0,Alabama,1.0,Cherokee County,Cherokee,19.0,1990,19543,False,AC Era,17634.0,1909.0,10.83
G0100210,1.021.0,Alabama,1.0,Chilton County,Chilton,21.0,1990,32458,False,AC Era,26922.0,5536.0,20.56
G0100230,1.023.0,Alabama,1.0,Choctaw County,Choctaw,23.0,1990,16018,False,AC Era,19152.0,-3134.0,-16.36
G0100250,1.025.0,Alabama,1.0,Clarke County,Clarke,25.0,1990,27240,False,AC Era,26548.0,692.0,2.61
G0100270,1.027.0,Alabama,1.0,Clay County,Clay,27.0,1990,13252,False,AC Era,13929.0,-677.0,-4.86
G0100290,1.029.0,Alabama,1.0,Cleburne County,Cleburne,29.0,1990,12730,False,AC Era,11904.0,826.0,6.94
G0100310,1.031.0,Alabama,1.0,Coffee County,Coffee,31.0,1990,40240,False,AC Era,30720.0,9520.0,30.99
G0100330,1.033.0,Alabama,1.0,Colbert County,Colbert,33.0,1990,51666,False,AC Era,39561.0,12105.0,30.6
G0100350,1.035.0,Alabama,1.0,Conecuh County,Conecuh,35.0,1990,14054,False,AC Era,21776.0,-7722.0,-35.46
G0100370,1.037.0,Alabama,1.0,Coosa County,Coosa,37.0,1990,11063,False,AC Era,11766.0,-703.0,-5.97
G0100390,1.039.0,Alabama,1.0,Covington County,Covington,39.0,1990,36478,False,AC Era,40373.0,-3895.0,-9.65
G0100410,1.041.0,Alabama,1.0,Crenshaw County,Crenshaw,41.0,1990,13635,False,AC Era,18981.0,-5346.0,-28.17
G0100430,1.043.0,Alabama,1.0,Cullman County,Cullman,43.0,1990,67613,False,AC Era,49046.0,18567.0,37.86
G0100450,1.045.0,Alabama,1.0,Dale County,Dale,45.0,1990,49633,False,AC Era,20828.0,28805.0,138.3
G0100470,1.047.0,Alabama,1.0,Dallas County,Dallas,47.0,1990,48130,False,AC Era,56270.0,-8140.0,-14.47
G0100490,1.049.0,Alabama,1.0,DeKalb County,DeKalb,49.0,1990,54651,False,AC Era,45048.0,9603.0,21.32
G0100510,1.051.0,Alabama,1.0,Elmore County,Elmore,51.0,1990,49210,False,AC Era,31649.0,17561.0,55.49
G0100530,1.053.0,Alabama,1.0,Escambia County,Escambia,53.0,1990,35518,False,AC Era,31443.0,4075.0,12.96
G0100550,1.055.0,Alabama,1.0,Etowah County,Etowah,55.0,1990,99840,False,AC Era,93892.0,5948.0,6.33
G0100570,1.057.0,Alabama,1.0,Fayette County,Fayette,57.0,1990,17962,False,AC Era,19388.0,-1426.0,-7.36
G0100590,1.059.0,Alabama,1.0,Franklin County,Franklin,59.0,1990,27814,False,AC Era,25705.0,2109.0,8.2
G0100610,1.061.0,Alabama,1.0,Geneva County,Geneva,61.0,1990,23647,False,AC Era,25899.0,-2252.0,-8.7
G0100630,1.063.0,Alabama,1.0,Greene County,Greene,63.0,1990,10153,False,AC Era,16482.0,-6329.0,-38.4
G0100650,1.065.0,Alabama,1.0,Hale County,Hale,65.0,1990,15498,False,AC Era,20832.0,-5334.0,-25.6
G0100670,1.067.0,Alabama,1.0,Henry County,Henry,67.0,1990,15374,False,AC Era,18674.0,-3300.0,-17.67
G0100690,1.069.0,Alabama,1.0,Houston County,Houston,69.0,1990,81331,False,AC Era,46522.0,34809.0,74.82
G0100710,1.071.0,Alabama,1.0,Jackson County,Jackson,71.0,1990,47796,False,AC Era,38998.0,8798.0,22.56
G0100730,1.073.0,Alabama,1.0,Jefferson County,Jefferson,73.0,1990,651525,False,AC Era,558928.0,92597.0,16.57
G0100750,1.075.0,Alabama,1.0,Lamar County,Lamar,75.0,1990,15715,False,AC Era,16441.0,-726.0,-4.42
G0100770,1.077.0,Alabama,1.0,Lauderdale County,Lauderdale,77.0,1990,79661,False,AC Era,54179.0,25482.0,47.03
G0100790,1.079.0,Alabama,1.0,Lawrence County,Lawrence,79.0,1990,31513,False,AC Era,27128.0,4385.0,16.16
G0100810,1.081.0,Alabama,1.0,Lee County,Lee,81.0,1990,87146,False,AC Era,45073.0,42073.0,93.34
G0100830,1.083.0,Alabama,1.0,Limestone County,Limestone,83.0,1990,54135,False,AC Era,35766.0,18369.0,51.36
G0100850,1.085.0,Alabama,1.0,Lowndes County,Lowndes,85.0,1990,12658,False,AC Era,18018.0,-5360.0,-29.75
G0100870,1.087.0,Alabama,1.0,Macon County,Macon,87.0,1990,24928,False,AC Era,30561.0,-5633.0,-18.43
G0100890,1.089.0,Alabama,1.0,Madison County,Madison,89.0,1990,238912,False,AC Era,72903.0,166009.0,227.71
G0100910,1.091.0,Alabama,1.0,Marengo County,Marengo,91.0,1990,23084,False,AC Era,29494.0,-6410.0,-21.73
G0100930,1.093.0,Alabama,1.0,Marion County,Marion,93.0,1990,29830,False,AC Era,27264.0,2566.0,9.41
G0100950,1.095.0,Alabama,1.0,Marshall County,Marshall,95.0,1990,70832,False,AC Era,45090.0,25742.0,57.09
G0100970,1.097.0,Alabama,1.0,Mobile County,Mobile,97.0,1990,378643,False,AC Era,231105.0,147538.0,63.84
G0100990,1.099.0,Alabama,1.0,Monroe County,Monroe,99.0,1990,23968,False,AC Era,25732.0,-1764.0,-6.86
G0101010,1.0101.0,Alabama,1.0,Montgomery County,Montgomery,101.0,1990,209085,False,AC Era,138965.0,70120.0,50.46
G0101030,1.0103.0,Alabama,1.0,Morgan County,Morgan,103.0,1990,100043,False,AC Era,52924.0,47119.0,89.03
G0101050,1.0105.0,Alabama,1.0,Perry County,Perry,105.0,1990,12759,False,AC Era,20439.0,-7680.0,-37.58
G0101070,1.0107.0,Alabama,1.0,Pickens County,Pickens,107.0,1990,20699,False,AC Era,24349.0,-3650.0,-14.99
G0101090,1.0109.0,Alabama,1.0,Pike County,Pike,109.0,1990,27595,False,AC Era,30608.0,-3013.0,-9.84
G0101110,1.0111.0,Alabama,1.0,Randolph County,Randolph,111.0,1990,19881,False,AC Era,22513.0,-2632.0,-11.69
G0101130,1.0113.0,Alabama,1.0,Russell County,Russell,113.0,1990,46860,False,AC Era,40364.0,6496.0,16.09
G0101170,1.0117.0,Alabama,1.0,Shelby County,Shelby,117.0,1990,99358,False,AC Era,30362.0,68996.0,227.24
G0101150,1.0115.0,Alabama,1.0,St. Clair County,St. Clair,115.0,1990,50009,False,AC Era,26687.0,23322.0,87.39
G0101190,1.0119.0,Alabama,1.0,Sumter County,Sumter,119.0,1990,16174,False,AC Era,23610.0,-7436.0,-31.5
G0101210,1.0121.0,Alabama,1.0,Talladega County,Talladega,121.0,1990,74107,False,AC Era,63639.0,10468.0,16.45
G0101230,1.0123.0,Alabama,1.0,Tallapoosa County,Tallapoosa,123.0,1990,38826,False,AC Era,35074.0,3752.0,10.7
G0101250,1.0125.0,Alabama,1.0,Tuscaloosa County,Tuscaloosa,125.0,1990,150522,False,AC Era,94092.0,56430.0,59.97
G0101270,1.0127.0,Alabama,1.0,Walker County,Walker,127.0,1990,67670,False,AC Era,63769.0,3901.0,6.12
G0101290,1.0129.0,Alabama,1.0,Washington County,Washington,129.0,1990,16694,False,AC Era,15612.0,1082.0,6.93
G0101310,1.0131.0,Alabama,1.0,Wilcox County,Wilcox,131.0,1990,13568,False,AC Era,23476.0,-9908.0,-42.2
G0101330,1.0133.0,Alabama,1.0,Winston County,Winston,133.0,1990,22053,False,AC Era,18250.0,3803.0,20.84
G0500010,5.01.0,Arkansas,5.0,Arkansas County,Arkansas,1.0,1990,21653,False,AC Era,23665.0,-2012.0,-8.5
G0500030,5.03.0,Arkansas,5.0,Ashley County,Ashley,3.0,1990,24319,False,AC Era,25660.0,-1341.0,-5.23
G0500050,5.05.0,Arkansas,5.0,Baxter County,Baxter,5.0,1990,31186,False,AC Era,11683.0,19503.0,166.93
G0500070,5.07.0,Arkansas,5.0,Benton County,Benton,7.0,1990,97499,False,AC Era,38076.0,59423.0,156.06
G0500090,5.09.0,Arkansas,5.0,Boone County,Boone,9.0,1990,28297,False,AC Era,16260.0,12037.0,74.03
G0500110,5.011.0,Arkansas,5.0,Bradley County,Bradley,11.0,1990,11793,False,AC Era,15987.0,-4194.0,-26.23
G0500130,5.013.0,Arkansas,5.0,Calhoun County,Calhoun,13.0,1990,5826,False,AC Era,7132.0,-1306.0,-18.31
G0500150,5.015.0,Arkansas,5.0,Carroll County,Carroll,15.0,1990,18654,False,AC Era,13244.0,5410.0,40.85
G0500170,5.017.0,Arkansas,5.0,Chicot County,Chicot,17.0,1990,15713,False,AC Era,22306.0,-6593.0,-29.56
G0500190,5.019.0,Arkansas,5.0,Clark County,Clark,19.0,1990,21437,False,AC Era,22998.0,-1561.0,-6.79
G0500210,5.021.0,Arkansas,5.0,Clay County,Clay,21.0,1990,18107,False,AC Era,26674.0,-8567.0,-32.12
G0500230,5.023.0,Arkansas,5.0,Cleburne County,Cleburne,23.0,1990,19411,False,AC Era,11487.0,7924.0,68.98
G0500250,5.025.0,Arkansas,5.0,Cleveland County,Cleveland,25.0,1990,7781,False,AC Era,8956.0,-1175.0,-13.12
G0500270,5.027.0,Arkansas,5.0,Columbia County,Columbia,27.0,1990,25691,False,AC Era,28770.0,-3079.0,-10.7
G0500290,5.029.0,Arkansas,5.0,Conway County,Conway,29.0,1990,19151,False,AC Era,18137.0,1014.0,5.59
G0500310,5.031.0,Arkansas,5.0,Craighead County,Craighead,31.0,1990,68956,False,AC Era,50613.0,18343.0,36.24
G0500330,5.033.0,Arkansas,5.0,Crawford County,Crawford,33.0,1990,42493,False,AC Era,22727.0,19766.0,86.97
G0500350,5.035.0,Arkansas,5.0,Crittenden County,Crittenden,35.0,1990,49939,False,AC Era,47184.0,2755.0,5.84
G0500370,5.037.0,Arkansas,5.0,Cross County,Cross,37.0,1990,19225,False,AC Era,24757.0,-5532.0,-22.35
G0500390,5.039.0,Arkansas,5.0,Dallas County,Dallas,39.0,1990,9614,False,AC Era,12416.0,-2802.0,-22.57
G0500410,5.041.0,Arkansas,5.0,Desha County,Desha,41.0,1990,16798,False,AC Era,25155.0,-8357.0,-33.22
G0500430,5.043.0,Arkansas,5.0,Drew County,Drew,43.0,1990,17369,False,AC Era,17959.0,-590.0,-3.29
G0500450,5.045.0,Arkansas,5.0,Faulkner County,Faulkner,45.0,1990,60006,False,AC Era,25289.0,34717.0,137.28
G0500470,5.047.0,Arkansas,5.0,Franklin County,Franklin,47.0,1990,14897,False,AC Era,12358.0,2539.0,20.55
G0500490,5.049.0,Arkansas,5.0,Fulton County,Fulton,49.0,1990,10037,False,AC Era,9187.0,850.0,9.25
G0500510,5.051.0,Arkansas,5.0,Garland County,Garland,51.0,1990,73397,False,AC Era,47102.0,26295.0,55.83
G0500530,5.053.0,Arkansas,5.0,Grant County,Grant,53.0,1990,13948,False,AC Era,9024.0,4924.0,54.57
G0500550,5.055.0,Arkansas,5.0,Greene County,Greene,55.0,1990,31804,False,AC Era,29149.0,2655.0,9.11
G0500570,5.057.0,Arkansas,5.0,Hempstead County,Hempstead,57.0,1990,21621,False,AC Era,25080.0,-3459.0,-13.79
G0500590,5.059.0,Arkansas,5.0,Hot Spring County,Hot Spring,59.0,1990,26115,False,AC Era,22181.0,3934.0,17.74
G0500610,5.061.0,Arkansas,5.0,Howard County,Howard,61.0,1990,13569,False,AC Era,13342.0,227.0,1.7
G0500630,5.063.0,Arkansas,5.0,Independence County,Independence,63.0,1990,31192,False,AC Era,23488.0,7704.0,32.8
G0500650,5.065.0,Arkansas,5.0,Izard County,Izard,65.0,1990,11364,False,AC Era,9953.0,1411.0,14.18
G0500670,5.067.0,Arkansas,5.0,Jackson County,Jackson,67.0,1990,18944,False,AC Era,25912.0,-6968.0,-26.89
G0500690,5.069.0,Arkansas,5.0,Jefferson County,Jefferson,69.0,1990,85487,False,AC Era,76075.0,9412.0,12.37
G0500710,5.071.0,Arkansas,5.0,Johnson County,Johnson,71.0,1990,18221,False,AC Era,16138.0,2083.0,12.91
G0500730,5.073.0,Arkansas,5.0,Lafayette County,Lafayette,73.0,1990,9643,False,AC Era,13203.0,-3560.0,-26.96
G0500750,5.075.0,Arkansas,5.0,Lawrence County,Lawrence,75.0,1990,17457,False,AC Era,21303.0,-3846.0,-18.05
G0500770,5.077.0,Arkansas,5.0,Lee County,Lee,77.0,1990,13053,False,AC Era,24322.0,-11269.0,-46.33
G0500790,5.079.0,Arkansas,5.0,Lincoln County,Lincoln,79.0,1990,13690,False,AC Era,17079.0,-3389.0,-19.84
G0500810,5.081.0,Arkansas,5.0,Little River County,Little River,81.0,1990,13966,False,AC Era,11690.0,2276.0,19.47
G0500830,5.083.0,Arkansas,5.0,Logan County,Logan,83.0,1990,20557,False,AC Era,20260.0,297.0,1.47
G0500850,5.085.0,Arkansas,5.0,Lonoke County,Lonoke,85.0,1990,39268,False,AC Era,27278.0,11990.0,43.95
G0500870,5.087.0,Arkansas,5.0,Madison County,Madison,87.0,1990,11618,False,AC Era,11734.0,-116.0,-0.99
G0500890,5.089.0,Arkansas,5.0,Marion County,Marion,89.0,1990,12001,False,AC Era,8609.0,3392.0,39.4
G0500910,5.091.0,Arkansas,5.0,Miller County,Miller,91.0,1990,38467,False,AC Era,32614.0,5853.0,17.95
G0500930,5.093.0,Arkansas,5.0,Mississippi County,Mississippi,93.0,1990,57525,False,AC Era,82375.0,-24850.0,-30.17
G0500950,5.095.0,Arkansas,5.0,Monroe County,Monroe,95.0,1990,11333,False,AC Era,19540.0,-8207.0,-42.0
G0500970,5.097.0,Arkansas,5.0,Montgomery County,Montgomery,97.0,1990,7841,False,AC Era,6680.0,1161.0,17.38
G0500990,5.099.0,Arkansas,5.0,Nevada County,Nevada,99.0,1990,10101,False,AC Era,14781.0,-4680.0,-31.66
G0501010,5.0101.0,Arkansas,5.0,Newton County,Newton,101.0,1990,7666,False,AC Era,8685.0,-1019.0,-11.73
G0501030,5.0103.0,Arkansas,5.0,Ouachita County,Ouachita,103.0,1990,30574,False,AC Era,33051.0,-2477.0,-7.49
G0501050,5.0105.0,Arkansas,5.0,Perry County,Perry,105.0,1990,7969,False,AC Era,5978.0,1991.0,33.31
G0501070,5.0107.0,Arkansas,5.0,Phillips County,Phillips,107.0,1990,28838,False,AC Era,46254.0,-17416.0,-37.65
G0501090,5.0109.0,Arkansas,5.0,Pike County,Pike,109.0,1990,10086,False,AC Era,10032.0,54.0,0.54
G0501110,5.0111.0,Arkansas,5.0,Poinsett County,Poinsett,111.0,1990,24664,False,AC Era,39311.0,-14647.0,-37.26
G0501130,5.0113.0,Arkansas,5.0,Polk County,Polk,113.0,1990,17347,False,AC Era,14182.0,3165.0,22.32
G0501150,5.0115.0,Arkansas,5.0,Pope County,Pope,115.0,1990,45883,False,AC Era,23291.0,22592.0,97.0
G0501170,5.0117.0,Arkansas,5.0,Prairie County,Prairie,117.0,1990,9518,False,AC Era,13768.0,-4250.0,-30.87
G0501190,5.0119.0,Arkansas,5.0,Pulaski County,Pulaski,119.0,1990,349660,False,AC Era,196685.0,152975.0,77.78
G0501210,5.0121.0,Arkansas,5.0,Randolph County,Randolph,121.0,1990,16558,False,AC Era,15982.0,576.0,3.6
G0501250,5.0125.0,Arkansas,5.0,Saline County,Saline,125.0,1990,64183,False,AC Era,23816.0,40367.0,169.5
G0501270,5.0127.0,Arkansas,5.0,Scott County,Scott,127.0,1990,10205,False,AC Era,10057.0,148.0,1.47
G0501290,5.0129.0,Arkansas,5.0,Searcy County,Searcy,129.0,1990,7841,False,AC Era,10424.0,-2583.0,-24.78
G0501310,5.0131.0,Arkansas,5.0,Sebastian County,Sebastian,131.0,1990,99590,False,AC Era,64202.0,35388.0,55.12
G0501330,5.0133.0,Arkansas,5.0,Sevier County,Sevier,133.0,1990,13637,False,AC Era,12293.0,1344.0,10.93
G0501350,5.0135.0,Arkansas,5.0,Sharp County,Sharp,135.0,1990,14109,False,AC Era,8999.0,5110.0,56.78
G0501230,5.0123.0,Arkansas,5.0,St. Francis County,St. Francis,123.0,1990,28497,False,AC Era,36841.0,-8344.0,-22.65
G0501370,5.0137.0,Arkansas,5.0,Stone County,Stone,137.0,1990,9775,False,AC Era,7662.0,2113.0,27.58
G0501390,5.0139.0,Arkansas,5.0,Union County,Union,139.0,1990,46719,False,AC Era,49686.0,-2967.0,-5.97
G0501410,5.0141.0,Arkansas,5.0,Van Buren County,Van Buren,141.0,1990,14008,False,AC Era,9687.0,4321.0,44.61
G0501430,5.0143.0,Arkansas,5.0,Washington County,Washington,143.0,1990,113409,False,AC Era,49979.0,63430.0,126.91
G0501450,5.0145.0,Arkansas,5.0,White County,White,145.0,1990,54676,False,AC Era,38040.0,16636.0,43.73
G0501470,5.0147.0,Arkansas,5.0,Woodruff County,Woodruff,147.0,1990,9520,False,AC Era,18957.0,-9437.0,-49.78
G0501490,5.0149.0,Arkansas,5.0,Yell County,Yell,149.0,1990,17759,False,AC Era,14057.0,3702.0,26.34
G1200010,12.01.0,Florida,12.0,Alachua County,Alachua,1.0,1990,181596,False,AC Era,57026.0,124570.0,218.44
G1200030,12.03.0,Florida,12.0,Baker County,Baker,3.0,1990,18486,False,AC Era,6313.0,12173.0,192.82
G1200050,12.05.0,Florida,12.0,Bay County,Bay,5.0,1990,126994,False,AC Era,42689.0,84305.0,197.49
G1200070,12.07.0,Florida,12.0,Bradford County,Bradford,7.0,1990,22515,False,AC Era,11457.0,11058.0,96.52
G1200090,12.09.0,Florida,12.0,Brevard County,Brevard,9.0,1990,398978,False,AC Era,23653.0,375325.0,1586.8
G1200110,12.011.0,Florida,12.0,Broward County,Broward,11.0,1990,1255488,False,AC Era,83933.0,1171555.0,1395.82
G1200130,12.013.0,Florida,12.0,Calhoun County,Calhoun,13.0,1990,11011,False,AC Era,7922.0,3089.0,38.99
G1200150,12.015.0,Florida,12.0,Charlotte County,Charlotte,15.0,1990,110975,False,AC Era,4286.0,106689.0,2489.24
G1200170,12.017.0,Florida,12.0,Citrus County,Citrus,17.0,1990,93515,False,AC Era,6111.0,87404.0,1430.27
G1200190,12.019.0,Florida,12.0,Clay County,Clay,19.0,1990,105986,False,AC Era,14323.0,91663.0,639.97
G1200210,12.021.0,Florida,12.0,Collier County,Collier,21.0,1990,152099,False,AC Era,6488.0,145611.0,2244.31
G1200230,12.023.0,Florida,12.0,Columbia County,Columbia,23.0,1990,42613,False,AC Era,18216.0,24397.0,133.93
G1200250,12.025.0,Florida,12.0,Dade County,Dade,25.0,1990,1937094,False,AC Era,495084.0,1442010.0,291.27
G1200270,12.027.0,Florida,12.0,DeSoto County,DeSoto,27.0,1990,23865,False,AC Era,9242.0,14623.0,158.22
G1200290,12.029.0,Florida,12.0,Dixie County,Dixie,29.0,1990,10585,False,AC Era,3928.0,6657.0,169.48
G1200310,12.031.0,Florida,12.0,Duval County,Duval,31.0,1990,672971,False,AC Era,304029.0,368942.0,121.35
G1200330,12.033.0,Florida,12.0,Escambia County,Escambia,33.0,1990,262798,False,AC Era,112706.0,150092.0,133.17
G1200350,12.035.0,Florida,12.0,Flagler County,Flagler,35.0,1990,28701,False,AC Era,3367.0,25334.0,752.42
G1200370,12.037.0,Florida,12.0,Franklin County,Franklin,37.0,1990,8967,False,AC Era,5814.0,3153.0,54.23
G1200390,12.039.0,Florida,12.0,Gadsden County,Gadsden,39.0,1990,41105,False,AC Era,36457.0,4648.0,12.75
G1200410,12.041.0,Florida,12.0,Gilchrist County,Gilchrist,41.0,1990,9667,False,AC Era,3499.0,6168.0,176.28
G1200430,12.043.0,Florida,12.0,Glades County,Glades,43.0,1990,7591,False,AC Era,2199.0,5392.0,245.2
G1200450,12.045.0,Florida,12.0,Gulf County,Gulf,45.0,1990,11504,False,AC Era,7460.0,4044.0,54.21
G1200470,12.047.0,Florida,12.0,Hamilton County,Hamilton,47.0,1990,10930,False,AC Era,8981.0,1949.0,21.7
G1200490,12.049.0,Florida,12.0,Hardee County,Hardee,49.0,1990,19499,False,AC Era,10073.0,9426.0,93.58
G1200510,12.051.0,Florida,12.0,Hendry County,Hendry,51.0,1990,25773,False,AC Era,6051.0,19722.0,325.93
G1200530,12.053.0,Florida,12.0,Hernando County,Hernando,53.0,1990,101115,False,AC Era,6693.0,94422.0,1410.76
G1200550,12.055.0,Florida,12.0,Highlands County,Highlands,55.0,1990,68432,False,AC Era,13636.0,54796.0,401.85
G1200570,12.057.0,Florida,12.0,Hillsborough County,Hillsborough,57.0,1990,834054,False,AC Era,249894.0,584160.0,233.76
G1200590,12.059.0,Florida,12.0,Holmes County,Holmes,59.0,1990,15778,False,AC Era,13988.0,1790.0,12.8
G1200610,12.061.0,Florida,12.0,Indian River County,Indian River,61.0,1990,90208,False,AC Era,11872.0,78336.0,659.84
G1200630,12.063.0,Florida,12.0,Jackson County,Jackson,63.0,1990,41375,False,AC Era,34645.0,6730.0,19.43
G1200650,12.065.0,Florida,12.0,Jefferson County,Jefferson,65.0,1990,11296,False,AC Era,10413.0,883.0,8.48
G1200670,12.067.0,Florida,12.0,Lafayette County,Lafayette,67.0,1990,5578,False,AC Era,3440.0,2138.0,62.15
G1200690,12.069.0,Florida,12.0,Lake County,Lake,69.0,1990,152104,False,AC Era,36340.0,115764.0,318.56
G1200710,12.071.0,Florida,12.0,Lee County,Lee,71.0,1990,335113,False,AC Era,23404.0,311709.0,1331.86
G1200730,12.073.0,Florida,12.0,Leon County,Leon,73.0,1990,192493,False,AC Era,51590.0,140903.0,273.12
G1200750,12.075.0,Florida,12.0,Levy County,Levy,75.0,1990,25923,False,AC Era,10637.0,15286.0,143.71
G1200770,12.077.0,Florida,12.0,Liberty County,Liberty,77.0,1990,5569,False,AC Era,3182.0,2387.0,75.02
G1200790,12.079.0,Florida,12.0,Madison County,Madison,79.0,1990,16569,False,AC Era,14197.0,2372.0,16.71
G1200810,12.081.0,Florida,12.0,Manatee County,Manatee,81.0,1990,211707,False,AC Era,34704.0,177003.0,510.04
G1200830,12.083.0,Florida,12.0,Marion County,Marion,83.0,1990,194833,False,AC Era,38187.0,156646.0,410.21
G1200850,12.085.0,Florida,12.0,Martin County,Martin,85.0,1990,100900,False,AC Era,7807.0,93093.0,1192.43
G1200870,12.087.0,Florida,12.0,Monroe County,Monroe,87.0,1990,78024,False,AC Era,29957.0,48067.0,160.45
