GISJOIN,FIPS,STATE,STATEFP_clean,COUNTY,COUNTY_CLEAN,COUNTYFP_clean,YEAR,POPULATION,AC_ERA,POP_1950,PCT_CHANGE_FROM_1950,REP_STATION,ANN_AVG_TEMP_F,SUMMER_AVG_MAX_F,SUMMER_RH_PCT,COOLING_DEGREE_DAYS,CLIMATE_ZONE
G1302870,13287,Georgia,13,Turner County,Turner,287,2000,9504,AC Era,10479.0,-9.3,"Atlanta, GA",62.0,89.1,69,1995,Hot-Humid
G1302890,13289,Georgia,13,Twiggs County,Twiggs,289,2000,10590,AC Era,8308.0,27.47,"Atlanta, GA",62.0,89.1,69,1995,Hot-Humid
G1302910,13291,Georgia,13,Union County,Union,291,2000,17289,AC Era,7318.0,136.25,"Atlanta, GA",62.0,89.1,69,1995,Hot-Humid
G1302930,13293,Georgia,13,Upson County,Upson,293,2000,27597,AC Era,25078.0,10.04,"Atlanta, GA",62.0,89.1,69,1995,Hot-Humid
G1302950,13295,Georgia,13,Walker County,Walker,295,2000,61053,AC Era,38198.0,59.83,"Atlanta, GA",62.0,89.1,69,1995,Hot-Humid
G1302970,13297,Georgia,13,Walton County,Walton,297,2000,60687,AC Era,20230.0,199.99,"Atlanta, GA",62.0,89.1,69,1995,Hot-Humid
G1302990,13299,Georgia,13,Ware County,Ware,299,2000,35483,AC Era,30289.0,17.15,"Atlanta, GA",62.0,89.1,69,1995,Hot-Humid
G1303010,13301,Georgia,13,Warren County,Warren,301,2000,6336,AC Era,8779.0,-27.83,"Atlanta, GA",62.0,89.1,69,1995,Hot-Humid
G1303030,13303,Georgia,13,Washington County,Washington,303,2000,21176,AC Era,21012.0,0.78,"Atlanta, GA",62.0,89.1,69,1995,Hot-Humid
G1303050,13305,Georgia,13,Wayne County,Wayne,305,2000,26565,AC Era,14248.0,86.45,"Atlanta, GA",62.0,89.1,69,1995,Hot-Humid
G1303070,13307,Georgia,13,Webster County,Webster,307,2000,2390,AC Era,4081.0,-41.44,"Atlanta, GA",62.0,89.1,69,1995,Hot-Humid
G1303090,13309,Georgia,13,Wheeler County,Wheeler,309,2000,6179,AC Era,6712.0,-7.94,"Atlanta, GA",62.0,89.1,69,1995,Hot-Humid
G1303110,13311,Georgia,13,White County,White,311,2000,19944,AC Era,5951.0,235.14,"Atlanta, GA",62.0,89.1,69,1995,Hot-Humid
G1303130,13313,Georgia,13,Whitfield County,Whitfield,313,2000,83525,AC Era,34432.0,142.58,"Atlanta, GA",62.0,89.1,69,1995,Hot-Humid
G1303150,13315,Georgia,13,Wilcox County,Wilcox,315,2000,8577,AC Era,10167.0,-15.64,"Atlanta, GA",62.0,89.1,69,1995,Hot-Humid
G1303170,13317,Georgia,13,Wilkes County,Wilkes,317,2000,10687,AC Era,12388.0,-13.73,"Atlanta, GA",62.0,89.1,69,1995,Hot-Humid
G1303190,13319,Georgia,13,Wilkinson County,Wilkinson,319,2000,10220,AC Era,9781.0,4.49,"Atlanta, GA",62.0,89.1,69,1995,Hot-Humid
G1303210,13321,Georgia,13,Worth County,Worth,321,2000,21967,AC Era,19357.0,13.48,"Atlanta, GA",62.0,89.1,69,1995,Hot-Humid
G2200010,22001,Louisiana,22,Acadia Parish,Acadia Parish,1,2000,58861,AC Era,47050.0,25.1,"New Orleans, LA",69.0,91.5,78,2902,Hot-Humid
G2200030,22003,Louisiana,22,Allen Parish,Allen Parish,3,2000,25440,AC Era,18835.0,35.07,"New Orleans, LA",69.0,91.5,78,2902,Hot-Humid
G2200050,22005,Louisiana,22,Ascension Parish,Ascension Parish,5,2000,76627,AC Era,22387.0,242.28,"New Orleans, LA",69.0,91.5,78,2902,Hot-Humid
G2200070,22007,Louisiana,22,Assumption Parish,Assumption Parish,7,2000,23388,AC Era,17278.0,35.36,"New Orleans, LA",69.0,91.5,78,2902,Hot-Humid
G2200090,22009,Louisiana,22,Avoyelles Parish,Avoyelles Parish,9,2000,41481,AC Era,38031.0,9.07,"New Orleans, LA",69.0,91.5,78,2902,Hot-Humid
G2200110,22011,Louisiana,22,Beauregard Parish,Beauregard Parish,11,2000,32986,AC Era,17766.0,85.67,"New Orleans, LA",69.0,91.5,78,2902,Hot-Humid
G2200130,22013,Louisiana,22,Bienville Parish,Bienville Parish,13,2000,15752,AC Era,19105.0,-17.55,"New Orleans, LA",69.0,91.5,78,2902,Hot-Humid
G2200150,22015,Louisiana,22,Bossier Parish,Bossier Parish,15,2000,98310,AC Era,40139.0,144.92,"New Orleans, LA",69.0,91.5,78,2902,Hot-Humid
G2200170,22017,Louisiana,22,Caddo Parish,Caddo Parish,17,2000,252161,AC Era,176547.0,42.83,"New Orleans, LA",69.0,91.5,78,2902,Hot-Humid
G2200190,22019,Louisiana,22,Calcasieu Parish,Calcasieu Parish,19,2000,183577,AC Era,89635.0,104.81,"New Orleans, LA",69.0,91.5,78,2902,Hot-Humid
G2200210,22021,Louisiana,22,Caldwell Parish,Caldwell Parish,21,2000,10560,AC Era,10293.0,2.59,"New Orleans, LA",69.0,91.5,78,2902,Hot-Humid
G2200230,22023,Louisiana,22,Cameron Parish,Cameron Parish,23,2000,9991,AC Era,6244.0,60.01,"New Orleans, LA",69.0,91.5,78,2902,Hot-Humid
G2200250,22025,Louisiana,22,Catahoula Parish,Catahoula Parish,25,2000,10920,AC Era,11834.0,-7.72,"New Orleans, LA",69.0,91.5,78,2902,Hot-Humid
G2200270,22027,Louisiana,22,Claiborne Parish,Claiborne Parish,27,2000,16851,AC Era,25063.0,-32.77,"New Orleans, LA",69.0,91.5,78,2902,Hot-Humid
G2200290,22029,Louisiana,22,Concordia Parish,Concordia Parish,29,2000,20247,AC Era,14398.0,40.62,"New Orleans, LA",69.0,91.5,78,2902,Hot-Humid
G2200310,22031,Louisiana,22,De Soto Parish,De Soto Parish,31,2000,25494,AC Era,24398.0,4.49,"New Orleans, LA",69.0,91.5,78,2902,Hot-Humid
G2200330,22033,Louisiana,22,East Baton Rouge Parish,East Baton Rouge Parish,33,2000,412852,AC Era,158236.0,160.91,"New Orleans, LA",69.0,91.5,78,2902,Hot-Humid
G2200350,22035,Louisiana,22,East Carroll Parish,East Carroll Parish,35,2000,9421,AC Era,16302.0,-42.21,"New Orleans, LA",69.0,91.5,78,2902,Hot-Humid
G2200370,22037,Louisiana,22,East Feliciana Parish,East Feliciana Parish,37,2000,21360,AC Era,19133.0,11.64,"New Orleans, LA",69.0,91.5,78,2902,Hot-Humid
G2200390,22039,Louisiana,22,Evangeline Parish,Evangeline Parish,39,2000,35434,AC Era,31629.0,12.03,"New Orleans, LA",69.0,91.5,78,2902,Hot-Humid
G2200410,22041,Louisiana,22,Franklin Parish,Franklin Parish,41,2000,21263,AC Era,29376.0,-27.62,"New Orleans, LA",69.0,91.5,78,2902,Hot-Humid
G2200430,22043,Louisiana,22,Grant Parish,Grant Parish,43,2000,18698,AC Era,14263.0,31.09,"New Orleans, LA",69.0,91.5,78,2902,Hot-Humid
G2200450,22045,Louisiana,22,Iberia Parish,Iberia Parish,45,2000,73266,AC Era,40059.0,82.9,"New Orleans, LA",69.0,91.5,78,2902,Hot-Humid
G2200470,22047,Louisiana,22,Iberville Parish,Iberville Parish,47,2000,33320,AC Era,26750.0,24.56,"New Orleans, LA",69.0,91.5,78,2902,Hot-Humid
G2200490,22049,Louisiana,22,Jackson Parish,Jackson Parish,49,2000,15397,AC Era,15434.0,-0.24,"New Orleans, LA",69.0,91.5,78,2902,Hot-Humid
G2200530,22053,Louisiana,22,Jefferson Davis Parish,Jefferson Davis Parish,53,2000,31435,AC Era,26298.0,19.53,"New Orleans, LA",69.0,91.5,78,2902,Hot-Humid
G2200510,22051,Louisiana,22,Jefferson Parish,Jefferson Parish,51,2000,455466,AC Era,103873.0,338.48,"New Orleans, LA",69.0,91.5,78,2902,Hot-Humid
G2200590,22059,Louisiana,22,LaSalle Parish,LaSalle Parish,59,2000,14282,AC Era,12717.0,12.31,"New Orleans, LA",69.0,91.5,78,2902,Hot-Humid
G2200550,22055,Louisiana,22,Lafayette Parish,Lafayette Parish,55,2000,190503,AC Era,57743.0,229.92,"New Orleans, LA",69.0,91.5,78,2902,Hot-Humid
G2200570,22057,Louisiana,22,Lafourche Parish,Lafourche Parish,57,2000,89974,AC Era,42209.0,113.16,"New Orleans, LA",69.0,91.5,78,2902,Hot-Humid
G2200610,22061,Louisiana,22,Lincoln Parish,Lincoln Parish,61,2000,42509,AC Era,25782.0,64.88,"New Orleans, LA",69.0,91.5,78,2902,Hot-Humid
G2200630,22063,Louisiana,22,Livingston Parish,Livingston Parish,63,2000,91814,AC Era,20054.0,357.83,"New Orleans, LA",69.0,91.5,78,2902,Hot-Humid
G2200650,22065,Louisiana,22,Madison Parish,Madison Parish,65,2000,13728,AC Era,17451.0,-21.33,"New Orleans, LA",69.0,91.5,78,2902,Hot-Humid
G2200670,22067,Louisiana,22,Morehouse Parish,Morehouse Parish,67,2000,31021,AC Era,32038.0,-3.17,"New Orleans, LA",69.0,91.5,78,2902,Hot-Humid
G2200690,22069,Louisiana,22,Natchitoches Parish,Natchitoches Parish,69,2000,39080,AC Era,38144.0,2.45,"New Orleans, LA",69.0,91.5,78,2902,Hot-Humid
G2200710,22071,Louisiana,22,Orleans Parish,Orleans Parish,71,2000,484674,AC Era,570445.0,-15.04,"New Orleans, LA",69.0,91.5,78,2902,Hot-Humid
G2200730,22073,Louisiana,22,Ouachita Parish,Ouachita Parish,73,2000,147250,AC Era,74713.0,97.09,"New Orleans, LA",69.0,91.5,78,2902,Hot-Humid
G2200750,22075,Louisiana,22,Plaquemines Parish,Plaquemines Parish,75,2000,26757,AC Era,14239.0,87.91,"New Orleans, LA",69.0,91.5,78,2902,Hot-Humid
G2200770,22077,Louisiana,22,Pointe Coupee Parish,Pointe Coupee Parish,77,2000,22763,AC Era,21841.0,4.22,"New Orleans, LA",69.0,91.5,78,2902,Hot-Humid
G2200790,22079,Louisiana,22,Rapides Parish,Rapides Parish,79,2000,126337,AC Era,90648.0,39.37,"New Orleans, LA",69.0,91.5,78,2902,Hot-Humid
G2200810,22081,Louisiana,22,Red River Parish,Red River Parish,81,2000,9622,AC Era,12113.0,-20.56,"New Orleans, LA",69.0,91.5,78,2902,Hot-Humid
G2200830,22083,Louisiana,22,Richland Parish,Richland Parish,83,2000,20981,AC Era,26672.0,-21.34,"New Orleans, LA",69.0,91.5,78,2902,Hot-Humid
G2200850,22085,Louisiana,22,Sabine Parish,Sabine Parish,85,2000,23459,AC Era,20880.0,12.35,"New Orleans, LA",69.0,91.5,78,2902,Hot-Humid
G2200870,22087,Louisiana,22,St. Bernard Parish,St. Bernard Parish,87,2000,67229,AC Era,11087.0,506.38,"New Orleans, LA",69.0,91.5,78,2902,Hot-Humid
G2200890,22089,Louisiana,22,St. Charles Parish,St. Charles Parish,89,2000,48072,AC Era,13363.0,259.74,"New Orleans, LA",69.0,91.5,78,2902,Hot-Humid
G2200910,22091,Louisiana,22,St. Helena Parish,St. Helena Parish,91,2000,10525,AC Era,9013.0,16.78,"New Orleans, LA",69.0,91.5,78,2902,Hot-Humid
G2200930,22093,Louisiana,22,St. James Parish,St. James Parish,93,2000,21216,AC Era,15334.0,38.36,"New Orleans, LA",69.0,91.5,78,2902,Hot-Humid
G2200950,22095,Louisiana,22,St. John the Baptist Parish,St. John the Baptist Parish,95,2000,43044,AC Era,14861.0,189.64,"New Orleans, LA",69.0,91.5,78,2902,Hot-Humid
G2200970,22097,Louisiana,22,St. Landry Parish,St. Landry Parish,97,2000,87700,AC Era,78476.0,11.75,"New Orleans, LA",69.0,91.5,78,2902,Hot-Humid
G2200990,22099,Louisiana,22,St. Martin Parish,St. Martin Parish,99,2000,48583,AC Era,26353.0,84.35,"New Orleans, LA",69.0,91.5,78,2902,Hot-Humid
G2201010,22101,Louisiana,22,St. Mary Parish,St. Mary Parish,101,2000,53500,AC Era,35848.0,49.24,"New Orleans, LA",69.0,91.5,78,2902,Hot-Humid
G2201030,22103,Louisiana,22,St. Tammany Parish,St. Tammany Parish,103,2000,191268,AC Era,26988.0,608.71,"New Orleans, LA",69.0,91.5,78,2902,Hot-Humid
G2201050,22105,Louisiana,22,Tangipahoa Parish,Tangipahoa Parish,105,2000,100588,AC Era,53218.0,89.01,"New Orleans, LA",69.0,91.5,78,2902,Hot-Humid
G2201070,22107,Louisiana,22,Tensas Parish,Tensas Parish,107,2000,6618,AC Era,13209.0,-49.9,"New Orleans, LA",69.0,91.5,78,2902,Hot-Humid
G2201090,22109,Louisiana,22,Terrebonne Parish,Terrebonne Parish,109,2000,104503,AC Era,43328.0,141.19,"New Orleans, LA",69.0,91.5,78,2902,Hot-Humid
G2201110,22111,Louisiana,22,Union Parish,Union Parish,111,2000,22803,AC Era,19141.0,19.13,"New Orleans, LA",69.0,91.5,78,2902,Hot-Humid
G2201130,22113,Louisiana,22,Vermilion Parish,Vermilion Parish,113,2000,53807,AC Era,36929.0,45.7,"New Orleans, LA",69.0,91.5,78,2902,Hot-Humid
G2201150,22115,Louisiana,22,Vernon Parish,Vernon Parish,115,2000,52531,AC Era,18974.0,176.86,"New Orleans, LA",69.0,91.5,78,2902,Hot-Humid
G2201170,22117,Louisiana,22,Washington Parish,Washington Parish,117,2000,43926,AC Era,38371.0,14.48,"New Orleans, LA",69.0,91.5,78,2902,Hot-Humid
G2201190,22119,Louisiana,22,Webster Parish,Webster Parish,119,2000,41831,AC Era,35704.0,17.16,"New Orleans, LA",69.0,91.5,78,2902,Hot-Humid
G2201210,22121,Louisiana,22,West Baton Rouge Parish,West Baton Rouge Parish,121,2000,21601,AC Era,11738.0,84.03,"New Orleans, LA",69.0,91.5,78,2902,Hot-Humid
G2201230,22123,Louisiana,22,West Carroll Parish,West Carroll Parish,123,2000,12314,AC Era,17248.0,-28.61,"New Orleans, LA",69.0,91.5,78,2902,Hot-Humid
G2201250,22125,Louisiana,22,West Feliciana Parish,West Feliciana Parish,125,2000,15111,AC Era,10169.0,48.6,"New Orleans, LA",69.0,91.5,78,2902,Hot-Humid
G2201270,22127,Louisiana,22,Winn Parish,Winn Parish,127,2000,16894,AC Era,16119.0,4.81,"New Orleans, LA",69.0,91.5,78,2902,Hot-Humid
G2800010,28001,Mississippi,28,Adams County,Adams,1,2000,34340,AC Era,32256.0,6.46,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2800030,28003,Mississippi,28,Alcorn County,Alcorn,3,2000,34558,AC Era,27158.0,27.25,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2800050,28005,Mississippi,28,Amite County,Amite,5,2000,13599,AC Era,19261.0,-29.4,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2800070,28007,Mississippi,28,Attala County,Attala,7,2000,19661,AC Era,26652.0,-26.23,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2800090,28009,Mississippi,28,Benton County,Benton,9,2000,8026,AC Era,8793.0,-8.72,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2800110,28011,Mississippi,28,Bolivar County,Bolivar,11,2000,40633,AC Era,63004.0,-35.51,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2800130,28013,Mississippi,28,Calhoun County,Calhoun,13,2000,15069,AC Era,18369.0,-17.97,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2800150,28015,Mississippi,28,Carroll County,Carroll,15,2000,10769,AC Era,15499.0,-30.52,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2800170,28017,Mississippi,28,Chickasaw County,Chickasaw,17,2000,19440,AC Era,18951.0,2.58,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2800190,28019,Mississippi,28,Choctaw County,Choctaw,19,2000,9758,AC Era,11009.0,-11.36,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2800210,28021,Mississippi,28,Claiborne County,Claiborne,21,2000,11831,AC Era,11944.0,-0.95,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2800230,28023,Mississippi,28,Clarke County,Clarke,23,2000,17955,AC Era,19362.0,-7.27,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2800250,28025,Mississippi,28,Clay County,Clay,25,2000,21979,AC Era,17757.0,23.78,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2800270,28027,Mississippi,28,Coahoma County,Coahoma,27,2000,30622,AC Era,49361.0,-37.96,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2800290,28029,Mississippi,28,Copiah County,Copiah,29,2000,28757,AC Era,30493.0,-5.69,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2800310,28031,Mississippi,28,Covington County,Covington,31,2000,19407,AC Era,16036.0,21.02,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2800330,28033,Mississippi,28,DeSoto County,DeSoto,33,2000,107199,AC Era,24599.0,335.79,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2800350,28035,Mississippi,28,Forrest County,Forrest,35,2000,72604,AC Era,45055.0,61.15,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2800370,28037,Mississippi,28,Franklin County,Franklin,37,2000,8448,AC Era,10929.0,-22.7,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2800390,28039,Mississippi,28,George County,George,39,2000,19144,AC Era,10012.0,91.21,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2800410,28041,Mississippi,28,Greene County,Greene,41,2000,13299,AC Era,8215.0,61.89,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2800430,28043,Mississippi,28,Grenada County,Grenada,43,2000,23263,AC Era,18830.0,23.54,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2800450,28045,Mississippi,28,Hancock County,Hancock,45,2000,42967,AC Era,11891.0,261.34,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2800470,28047,Mississippi,28,Harrison County,Harrison,47,2000,189601,AC Era,84073.0,125.52,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2800490,28049,Mississippi,28,Hinds County,Hinds,49,2000,250800,AC Era,142164.0,76.42,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2800510,28051,Mississippi,28,Holmes County,Holmes,51,2000,21609,AC Era,33301.0,-35.11,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2800530,28053,Mississippi,28,Humphreys County,Humphreys,53,2000,11206,AC Era,23115.0,-51.52,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2800550,28055,Mississippi,28,Issaquena County,Issaquena,55,2000,2274,AC Era,4966.0,-54.21,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2800570,28057,Mississippi,28,Itawamba County,Itawamba,57,2000,22770,AC Era,17216.0,32.26,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2800590,28059,Mississippi,28,Jackson County,Jackson,59,2000,131420,AC Era,31401.0,318.52,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2800610,28061,Mississippi,28,Jasper County,Jasper,61,2000,18149,AC Era,18912.0,-4.03,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2800630,28063,Mississippi,28,Jefferson County,Jefferson,63,2000,9740,AC Era,11306.0,-13.85,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2800650,28065,Mississippi,28,Jefferson Davis County,Jefferson Davis,65,2000,13962,AC Era,15500.0,-9.92,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2800670,28067,Mississippi,28,Jones County,Jones,67,2000,64958,AC Era,57235.0,13.49,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2800690,28069,Mississippi,28,Kemper County,Kemper,69,2000,10453,AC Era,15893.0,-34.23,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2800710,28071,Mississippi,28,Lafayette County,Lafayette,71,2000,38744,AC Era,22798.0,69.94,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2800730,28073,Mississippi,28,Lamar County,Lamar,73,2000,39070,AC Era,13225.0,195.43,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2800750,28075,Mississippi,28,Lauderdale County,Lauderdale,75,2000,78161,AC Era,64171.0,21.8,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2800770,28077,Mississippi,28,Lawrence County,Lawrence,77,2000,13258,AC Era,12639.0,4.9,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2800790,28079,Mississippi,28,Leake County,Leake,79,2000,20940,AC Era,21610.0,-3.1,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2800810,28081,Mississippi,28,Lee County,Lee,81,2000,75755,AC Era,38237.0,98.12,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2800830,28083,Mississippi,28,Leflore County,Leflore,83,2000,37947,AC Era,51813.0,-26.76,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2800850,28085,Mississippi,28,Lincoln County,Lincoln,85,2000,33166,AC Era,27899.0,18.88,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2800870,28087,Mississippi,28,Lowndes County,Lowndes,87,2000,61586,AC Era,37852.0,62.7,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2800890,28089,Mississippi,28,Madison County,Madison,89,2000,74674,AC Era,33860.0,120.54,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2800910,28091,Mississippi,28,Marion County,Marion,91,2000,25595,AC Era,23967.0,6.79,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2800930,28093,Mississippi,28,Marshall County,Marshall,93,2000,34993,AC Era,25106.0,39.38,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2800950,28095,Mississippi,28,Monroe County,Monroe,95,2000,38014,AC Era,36543.0,4.03,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2800970,28097,Mississippi,28,Montgomery County,Montgomery,97,2000,12189,AC Era,14470.0,-15.76,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2800990,28099,Mississippi,28,Neshoba County,Neshoba,99,2000,28684,AC Era,25730.0,11.48,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2801010,28101,Mississippi,28,Newton County,Newton,101,2000,21838,AC Era,22681.0,-3.72,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2801030,28103,Mississippi,28,Noxubee County,Noxubee,103,2000,12548,AC Era,20022.0,-37.33,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2801050,28105,Mississippi,28,Oktibbeha County,Oktibbeha,105,2000,42902,AC Era,24569.0,74.62,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2801070,28107,Mississippi,28,Panola County,Panola,107,2000,34274,AC Era,31271.0,9.6,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2801090,28109,Mississippi,28,Pearl River County,Pearl River,109,2000,48621,AC Era,20641.0,135.56,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2801110,28111,Mississippi,28,Perry County,Perry,111,2000,12138,AC Era,9108.0,33.27,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2801130,28113,Mississippi,28,Pike County,Pike,113,2000,38940,AC Era,35137.0,10.82,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2801150,28115,Mississippi,28,Pontotoc County,Pontotoc,115,2000,26726,AC Era,19994.0,33.67,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2801170,28117,Mississippi,28,Prentiss County,Prentiss,117,2000,25556,AC Era,19810.0,29.01,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2801190,28119,Mississippi,28,Quitman County,Quitman,119,2000,10117,AC Era,25885.0,-60.92,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2801210,28121,Mississippi,28,Rankin County,Rankin,121,2000,115327,AC Era,28881.0,299.32,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2801230,28123,Mississippi,28,Scott County,Scott,123,2000,28423,AC Era,21681.0,31.1,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2801250,28125,Mississippi,28,Sharkey County,Sharkey,125,2000,6580,AC Era,12903.0,-49.0,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2801270,28127,Mississippi,28,Simpson County,Simpson,127,2000,27639,AC Era,21819.0,26.67,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2801290,28129,Mississippi,28,Smith County,Smith,129,2000,16182,AC Era,16740.0,-3.33,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2801310,28131,Mississippi,28,Stone County,Stone,131,2000,13622,AC Era,6264.0,117.46,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2801330,28133,Mississippi,28,Sunflower County,Sunflower,133,2000,34369,AC Era,56031.0,-38.66,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2801350,28135,Mississippi,28,Tallahatchie County,Tallahatchie,135,2000,14903,AC Era,30486.0,-51.12,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2801370,28137,Mississippi,28,Tate County,Tate,137,2000,25370,AC Era,18011.0,40.86,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2801390,28139,Mississippi,28,Tippah County,Tippah,139,2000,20826,AC Era,17522.0,18.86,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2801410,28141,Mississippi,28,Tishomingo County,Tishomingo,141,2000,19163,AC Era,15544.0,23.28,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2801430,28143,Mississippi,28,Tunica County,Tunica,143,2000,9227,AC Era,21664.0,-57.41,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2801450,28145,Mississippi,28,Union County,Union,145,2000,25362,AC Era,20262.0,25.17,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2801470,28147,Mississippi,28,Walthall County,Walthall,147,2000,15156,AC Era,15563.0,-2.62,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2801490,28149,Mississippi,28,Warren County,Warren,149,2000,49644,AC Era,39616.0,25.31,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2801510,28151,Mississippi,28,Washington County,Washington,151,2000,62977,AC Era,70504.0,-10.68,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2801530,28153,Mississippi,28,Wayne County,Wayne,153,2000,21216,AC Era,17010.0,24.73,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2801550,28155,Mississippi,28,Webster County,Webster,155,2000,10294,AC Era,11607.0,-11.31,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2801570,28157,Mississippi,28,Wilkinson County,Wilkinson,157,2000,10312,AC Era,14116.0,-26.95,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2801590,28159,Mississippi,28,Winston County,Winston,159,2000,20160,AC Era,22231.0,-9.32,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2801610,28161,Mississippi,28,Yalobusha County,Yalobusha,161,2000,13051,AC Era,15191.0,-14.09,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G2801630,28163,Mississippi,28,Yazoo County,Yazoo,163,2000,28149,AC Era,35712.0,-21.18,"Jackson, MS",65.5,91.7,73,2597,Hot-Humid
G3700010,37001,North Carolina,37,Alamance County,Alamance,1,2000,130800,AC Era,71220.0,83.66,"Raleigh, NC",60.0,88.5,68,1624,Hot-Humid
G3700030,37003,North Carolina,37,Alexander County,Alexander,3,2000,33603,AC Era,14554.0,130.88,"Raleigh, NC",60.0,88.5,68,1624,Hot-Humid
G3700050,37005,North Carolina,37,Alleghany County,Alleghany,5,2000,10677,AC Era,8155.0,30.93,"Raleigh, NC",60.0,88.5,68,1624,Hot-Humid
